0.00993711269693449 0.0046297280893971525
0.004426667922719692 0.004337936476804316
0.003980598468721534 0.003665951119425396
0.0031089237173243115 0.002675911683278779
0.0022398164360007892 0.0021314730634912848
0.0020165066477299356 0.0020784146540487806
0.0019840580450060465 0.002052518480923027
0.001960485178278759 0.002029403081784646
0.001937929701913769 0.0020065884726742905
0.0019151374067102249 0.0019836448792678613
0.0018921216658782213 0.001960842066910118
0.0018697313062148169 0.00193915453273803
0.0018489896969792123 0.0019197745675531527
0.0018304560663333783 0.001903084758669138
0.0018143139915385595 0.001888858072925359
0.0018007491142877066 0.0018770691046180825
0.001789751267642714 0.0018676058893712859
0.0017809572542319073 0.0018600662665752073
0.0017738928416899094 0.0018539370231640837
0.0017680973842895279 0.0018487082639088233
0.001763214322272688 0.0018441773330171902
0.001758992247050628 0.0018401880399324
0.0017552651076888045 0.0018366039885828892
0.0017519225880581264 0.001833384200775375
0.001748871444336449 0.0018304464678900938
0.0017460775173579652 0.0018278291914612054
0.0017434768058592453 0.001825446200867494
0.0017410557532760624 0.001823307868714134
0.0017388004052918404 0.0018213613812501231
0.001736680131095151 0.0018195474287495017
0.0017346788304469858 0.0018178320839069783
0.0017327875403376916 0.001816228850899885
0.0017309980408754199 0.0018146737672698995
0.0017292985741126663 0.00181316869178166
0.001727687978806595 0.0018117008187497655
0.0017261510899212833 0.0018102684485105176
0.0017246903977744903 0.0018088213400915265
0.00172329140380801 0.0018073901107224326
0.001721955998800695 0.0018059289936597149
0.0017206781087831283 0.0018044805154204368
